3178.059361	869.6358207	-3.535104962
3180.948727	869.4593188	-3.534387475
3183.836921	869.2828885	-3.533670279
3170.466329	870.1168702	-3.522740365
3173.347127	869.9408883	-3.522027888
0	0	0
3154.302438	871.1213861	-3.512586234
3157.178194	870.9457087	-3.511877858
3160.05279	870.7701022	-3.511169767
3162.926227	870.5945664	-3.510461961
0	0	0
3143.971757	871.7694514	-3.501082134
3146.840172	871.594219	-3.50037839
3149.707435	871.419057	-3.499674928
3152.573545	871.2439654	-3.498971749
3155.438504	871.0689441	-3.498268852
0	0	0
0	0	0
0	0	0
3130.846265	872.5881452	-3.490352581
3133.708522	872.4132856	-3.489653142
3136.569632	872.2384961	-3.488953984
3139.429596	872.0637766	-3.488255106
3142.288414	871.8891271	-3.487556508
3145.146088	871.7145476	-3.48685819
0	0	0
0	0	0
0	0	0
0	0	0
3120.657097	873.2273482	-3.478993419
3123.512076	873.0529299	-3.478298526
3126.365915	872.8785813	-3.47760391
3129.218614	872.7043023	-3.476909571
3132.070174	872.5300929	-3.47621551
3134.920596	872.355953	-3.475521725
3137.76988	872.1818826	-3.474828218
0	0	0
0	0	0
0	0	0
0	0	0
3107.685165	874.0364526	-3.468398622
3110.534034	873.8624043	-3.467707954
3113.381769	873.6884253	-3.467017561
3116.228371	873.5145155	-3.466327442
3119.073839	873.3406749	-3.465637599
3121.918175	873.1669035	-3.46494803
3124.761379	872.9932013	-3.464258735
3127.603453	872.8195682	-3.463569715
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3097.634783	874.6669643	-3.457181677
3100.476435	874.4933536	-3.456495469
3103.31696	874.3198118	-3.455809533
3106.156358	874.1463388	-3.455123869
3108.994629	873.9729347	-3.454438477
3111.831775	873.7995993	-3.453753357
3114.667795	873.6263327	-3.453068509
3117.502691	873.4531348	-3.452383932
3120.336463	873.2800056	-3.451699627
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3087.649198	875.2934109	-3.446037051
3090.483667	875.1202358	-3.445355259
3093.317016	874.9471292	-3.444673737
3096.149244	874.7740911	-3.443992485
3098.980351	874.6011214	-3.443311501
3101.81034	874.42822	-3.442630788
3104.639209	874.2553871	-3.441950343
3107.466961	874.0826224	-3.441270167
3110.293595	873.909926	-3.44059026
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3074.899349	876.0886414	-3.435641731
3077.727785	875.9158317	-3.434964046
3080.555105	875.7430902	-3.434286628
3083.381311	875.5704168	-3.433609477
3086.206402	875.3978114	-3.432932594
3089.030379	875.2252741	-3.432255977
3091.853244	875.0528049	-3.431579627
3094.674996	874.8804035	-3.430903543
3097.495637	874.7080701	-3.430227726
3100.315166	874.5358046	-3.429552175
